"site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age"
"RUTW","LETE","29.76703","-93.16164","symbolic",107,50,50,105,105,109,TRUE,4,6,108,"2020",105,1,FALSE,1,0,88,20
"RUTW","LETE","29.76703","-93.16164","symbolic",107,50,50,105,105,109,TRUE,4,6,108,"2020",109,0,TRUE,0,4,88,20
"RUTW","LETE","29.76413","-93.14734","none",35,5,10,14,19,22,NA,0,NA,NA,"2019",14,1,FALSE,1,0,16,NA
"RUTW","LETE","29.76413","-93.14734","none",35,5,10,14,19,22,NA,0,NA,NA,"2019",19,1,FALSE,0,5,16,NA
"RUTW","LETE","29.76413","-93.14734","none",35,5,10,14,19,22,NA,0,NA,NA,"2019",22,0,TRUE,0,3,16,NA
"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",14,1,FALSE,1,0,15,NA
"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",19,1,FALSE,0,5,15,NA
"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",22,1,FALSE,0,3,15,NA
"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",23,1,FALSE,0,1,15,NA
"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",26,1,FALSE,0,3,15,NA
"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",31,1,FALSE,0,5,15,NA
"RUTW","LETE","29.76166","-93.13636","none",34,0,5,14,31,34,NA,0,NA,NA,"2019",34,0,TRUE,0,3,15,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",14,1,NA,1,0,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",19,1,NA,0,5,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",22,1,NA,0,3,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,1,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",26,1,NA,0,3,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",30,1,NA,0,4,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",31,1,NA,0,1,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",36,1,NA,0,5,14,NA
"RUTW","LETE","29.76155","-93.13574","none",33,0,5,NA,NA,NA,NA,7,NA,NA,"2019",40,0,NA,0,4,14,NA
"RUTW","LETE","29.76781","-93.16521","none",34,0,0,16,37,37,NA,1,NA,NA,"2019",16,1,FALSE,1,0,15,NA
"RUTW","LETE","29.76781","-93.16521","none",34,0,0,16,37,37,NA,1,NA,NA,"2019",20,1,FALSE,0,4,15,NA
"RUTW","LETE","29.76781","-93.16521","none",34,0,0,16,37,37,NA,1,NA,NA,"2019",23,1,FALSE,0,3,15,NA
"RUTW","LETE","29.76781","-93.16521","none",34,0,0,16,37,37,NA,1,NA,NA,"2019",32,1,FALSE,0,9,15,NA
"RUTW","LETE","29.76781","-93.16521","none",34,0,0,16,37,37,NA,1,NA,NA,"2019",37,1,TRUE,0,5,15,NA
"RUTW","LETE","29.7615","-93.13543","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.7615","-93.13543","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",26,1,FALSE,0,4,20,NA
"RUTW","LETE","29.7615","-93.13543","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",29,1,FALSE,0,3,20,NA
"RUTW","LETE","29.7615","-93.13543","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",30,1,FALSE,0,1,20,NA
"RUTW","LETE","29.7615","-93.13543","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",31,1,FALSE,0,1,20,NA
"RUTW","LETE","29.7615","-93.13543","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",36,0,TRUE,0,5,20,NA
"RUTW","LETE","29.7615","-93.13557","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.7615","-93.13557","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",23,1,FALSE,0,1,20,NA
"RUTW","LETE","29.7615","-93.13557","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",26,1,FALSE,0,3,20,NA
"RUTW","LETE","29.7615","-93.13557","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",29,1,FALSE,0,3,20,NA
"RUTW","LETE","29.7615","-93.13557","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",30,1,FALSE,0,1,20,NA
"RUTW","LETE","29.7615","-93.13557","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",31,1,FALSE,0,1,20,NA
"RUTW","LETE","29.7615","-93.13557","symbolic",39,NA,NA,22,31,36,NA,6,NA,NA,"2019",36,0,TRUE,0,5,20,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",22,1,NA,1,0,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",23,1,NA,0,1,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",26,1,NA,0,3,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",29,1,NA,0,3,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",30,1,NA,0,1,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",31,1,NA,0,1,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",36,1,NA,0,5,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",40,1,NA,0,4,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",43,1,NA,0,3,21,NA
"RUTW","LETE","29.76149","-93.1356","symbolic",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",45,0,NA,0,2,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",22,1,FALSE,1,0,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",23,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",26,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",29,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",30,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",31,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",36,1,FALSE,0,5,21,NA
"RUTW","LETE","29.76149","-93.13569","symbolic",40,NA,NA,22,36,40,NA,6,NA,NA,"2019",40,0,TRUE,0,4,21,NA
"RUTW","LETE","29.76152","-93.13572","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",22,1,FALSE,1,0,21,NA
"RUTW","LETE","29.76152","-93.13572","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",23,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76152","-93.13572","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",26,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76152","-93.13572","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",29,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76152","-93.13572","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",30,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76152","-93.13572","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",36,0,TRUE,0,6,21,NA
"RUTW","LETE","29.76153","-93.13573","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.76153","-93.13573","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",23,1,FALSE,0,1,20,NA
"RUTW","LETE","29.76153","-93.13573","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",26,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76153","-93.13573","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",29,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76153","-93.13573","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",30,1,FALSE,0,1,20,NA
"RUTW","LETE","29.76153","-93.13573","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",36,0,TRUE,0,6,20,NA
"RUTW","LETE","29.76156","-93.13577","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.76156","-93.13577","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",23,1,FALSE,0,1,20,NA
"RUTW","LETE","29.76156","-93.13577","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",26,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76156","-93.13577","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",29,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76156","-93.13577","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",30,1,FALSE,0,1,20,NA
"RUTW","LETE","29.76156","-93.13577","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",36,0,TRUE,0,6,20,NA
"RUTW","LETE","29.76158","-93.13583","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.76158","-93.13583","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",23,1,FALSE,0,1,20,NA
"RUTW","LETE","29.76158","-93.13583","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",26,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76158","-93.13583","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",29,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76158","-93.13583","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",30,1,FALSE,0,1,20,NA
"RUTW","LETE","29.76158","-93.13583","symbolic",39,NA,NA,22,30,36,NA,6,NA,NA,"2019",36,0,TRUE,0,6,20,NA
"RUTW","LETE","29.76157","-93.13584","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",22,1,FALSE,1,0,21,NA
"RUTW","LETE","29.76157","-93.13584","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",23,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76157","-93.13584","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",26,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76157","-93.13584","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",29,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76157","-93.13584","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",30,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76157","-93.13584","symbolic",40,NA,NA,22,30,36,NA,6,NA,NA,"2019",36,0,TRUE,0,6,21,NA
"RUTW","LETE","29.76156","-93.13586","symbolic",39,NA,NA,22,29,30,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.76156","-93.13586","symbolic",39,NA,NA,22,29,30,NA,6,NA,NA,"2019",23,1,FALSE,0,1,20,NA
"RUTW","LETE","29.76156","-93.13586","symbolic",39,NA,NA,22,29,30,NA,6,NA,NA,"2019",26,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76156","-93.13586","symbolic",39,NA,NA,22,29,30,NA,6,NA,NA,"2019",29,1,FALSE,0,3,20,NA
"RUTW","LETE","29.76156","-93.13586","symbolic",39,NA,NA,22,29,30,NA,6,NA,NA,"2019",30,0,TRUE,0,1,20,NA
"RUTW","LETE","29.76174","-93.13648","symbolic",40,NA,NA,22,29,30,NA,6,NA,NA,"2019",22,1,FALSE,1,0,21,NA
"RUTW","LETE","29.76174","-93.13648","symbolic",40,NA,NA,22,29,30,NA,6,NA,NA,"2019",23,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76174","-93.13648","symbolic",40,NA,NA,22,29,30,NA,6,NA,NA,"2019",26,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76174","-93.13648","symbolic",40,NA,NA,22,29,30,NA,6,NA,NA,"2019",29,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76174","-93.13648","symbolic",40,NA,NA,22,29,30,NA,6,NA,NA,"2019",30,0,TRUE,0,1,21,NA
"RUTW","LETE","29.76186","-93.13681","symbolic",42,NA,NA,22,31,34,NA,6,NA,NA,"2019",22,1,FALSE,1,0,23,NA
"RUTW","LETE","29.76186","-93.13681","symbolic",42,NA,NA,22,31,34,NA,6,NA,NA,"2019",26,1,FALSE,0,4,23,NA
"RUTW","LETE","29.76186","-93.13681","symbolic",42,NA,NA,22,31,34,NA,6,NA,NA,"2019",29,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76186","-93.13681","symbolic",42,NA,NA,22,31,34,NA,6,NA,NA,"2019",31,1,FALSE,0,2,23,NA
"RUTW","LETE","29.76186","-93.13681","symbolic",42,NA,NA,22,31,34,NA,6,NA,NA,"2019",34,0,TRUE,0,3,23,NA
"RUTW","LETE","29.76199","-93.13726","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",22,1,FALSE,1,0,23,NA
"RUTW","LETE","29.76199","-93.13726","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",23,1,FALSE,0,1,23,NA
"RUTW","LETE","29.76199","-93.13726","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",26,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76199","-93.13726","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",29,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76199","-93.13726","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",31,0,TRUE,0,2,23,NA
"RUTW","LETE","29.76195","-93.1374","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",22,1,FALSE,1,0,23,NA
"RUTW","LETE","29.76195","-93.1374","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",23,1,FALSE,0,1,23,NA
"RUTW","LETE","29.76195","-93.1374","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",26,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76195","-93.1374","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",29,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76195","-93.1374","symbolic",42,NA,NA,22,29,31,NA,6,NA,NA,"2019",31,0,TRUE,0,2,23,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",22,1,FALSE,1,0,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",23,1,FALSE,0,1,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",26,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",29,1,FALSE,0,3,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",31,1,FALSE,0,2,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",36,1,FALSE,0,5,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",40,1,FALSE,0,4,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",42,1,TRUE,0,2,21,NA
"RUTW","LETE","29.76203","-93.13754","symbolic",40,NA,NA,22,42,42,NA,1,NA,NA,"2019",45,0,FALSE,0,3,21,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",22,1,FALSE,1,0,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",23,1,FALSE,0,1,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",26,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",29,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",31,1,FALSE,0,2,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",36,1,FALSE,0,5,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",40,1,FALSE,0,4,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",42,1,FALSE,0,2,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",43,1,FALSE,0,1,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",45,1,TRUE,0,2,23,NA
"RUTW","LETE","29.76206","-93.13769","symbolic",42,NA,NA,22,45,45,NA,1,NA,NA,"2019",46,0,FALSE,0,1,23,NA
"RUTW","LETE","29.7621","-93.13808","symbolic",39,NA,NA,22,29,31,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.7621","-93.13808","symbolic",39,NA,NA,22,29,31,NA,6,NA,NA,"2019",23,1,FALSE,0,1,20,NA
"RUTW","LETE","29.7621","-93.13808","symbolic",39,NA,NA,22,29,31,NA,6,NA,NA,"2019",26,1,FALSE,0,3,20,NA
"RUTW","LETE","29.7621","-93.13808","symbolic",39,NA,NA,22,29,31,NA,6,NA,NA,"2019",29,1,FALSE,0,3,20,NA
"RUTW","LETE","29.7621","-93.13808","symbolic",39,NA,NA,22,29,31,NA,6,NA,NA,"2019",31,0,TRUE,0,2,20,NA
"RUTW","LETE","29.76242","-93.13933","none",37,NA,NA,22,36,40,NA,6,NA,NA,"2019",22,1,FALSE,1,0,18,NA
"RUTW","LETE","29.76242","-93.13933","none",37,NA,NA,22,36,40,NA,6,NA,NA,"2019",26,1,FALSE,0,4,18,NA
"RUTW","LETE","29.76242","-93.13933","none",37,NA,NA,22,36,40,NA,6,NA,NA,"2019",29,1,FALSE,0,3,18,NA
"RUTW","LETE","29.76242","-93.13933","none",37,NA,NA,22,36,40,NA,6,NA,NA,"2019",31,1,FALSE,0,2,18,NA
"RUTW","LETE","29.76242","-93.13933","none",37,NA,NA,22,36,40,NA,6,NA,NA,"2019",36,1,FALSE,0,5,18,NA
"RUTW","LETE","29.76242","-93.13933","none",37,NA,NA,22,36,40,NA,6,NA,NA,"2019",40,0,TRUE,0,4,18,NA
"RUTW","LETE","29.7624","-93.13937","none",42,NA,NA,22,26,29,NA,0,NA,NA,"2019",22,1,FALSE,1,0,23,NA
"RUTW","LETE","29.7624","-93.13937","none",42,NA,NA,22,26,29,NA,0,NA,NA,"2019",23,1,FALSE,0,1,23,NA
"RUTW","LETE","29.7624","-93.13937","none",42,NA,NA,22,26,29,NA,0,NA,NA,"2019",26,1,FALSE,0,3,23,NA
"RUTW","LETE","29.7624","-93.13937","none",42,NA,NA,22,26,29,NA,0,NA,NA,"2019",29,0,TRUE,0,3,23,NA
"RUTW","LETE","29.76239","-93.13967","none",37,NA,NA,22,26,29,NA,6,NA,NA,"2019",22,1,FALSE,1,0,18,NA
"RUTW","LETE","29.76239","-93.13967","none",37,NA,NA,22,26,29,NA,6,NA,NA,"2019",23,1,FALSE,0,1,18,NA
"RUTW","LETE","29.76239","-93.13967","none",37,NA,NA,22,26,29,NA,6,NA,NA,"2019",26,1,FALSE,0,3,18,NA
"RUTW","LETE","29.76239","-93.13967","none",37,NA,NA,22,26,29,NA,6,NA,NA,"2019",29,0,TRUE,0,3,18,NA
"RUTW","LETE","29.76243","-93.13976","none",42,NA,NA,22,26,29,NA,6,NA,NA,"2019",22,1,FALSE,1,0,23,NA
"RUTW","LETE","29.76243","-93.13976","none",42,NA,NA,22,26,29,NA,6,NA,NA,"2019",23,1,FALSE,0,1,23,NA
"RUTW","LETE","29.76243","-93.13976","none",42,NA,NA,22,26,29,NA,6,NA,NA,"2019",26,1,FALSE,0,3,23,NA
"RUTW","LETE","29.76243","-93.13976","none",42,NA,NA,22,26,29,NA,6,NA,NA,"2019",29,0,TRUE,0,3,23,NA
"RUTW","LETE","29.76249","-93.13992","none",42,NA,NA,22,26,29,NA,6,NA,NA,"2019",22,1,FALSE,1,0,23,NA
"RUTW","LETE","29.76249","-93.13992","none",42,NA,NA,22,26,29,NA,6,NA,NA,"2019",26,1,FALSE,0,4,23,NA
"RUTW","LETE","29.76249","-93.13992","none",42,NA,NA,22,26,29,NA,6,NA,NA,"2019",29,0,TRUE,0,3,23,NA
"RUTW","LETE","29.76261","-93.14024","none",34,NA,NA,22,22,26,NA,6,NA,NA,"2019",22,1,FALSE,1,0,15,NA
"RUTW","LETE","29.76261","-93.14024","none",34,NA,NA,22,22,26,NA,6,NA,NA,"2019",26,1,TRUE,0,4,15,NA
"RUTW","LETE","29.76262","-93.14032","none",37,NA,NA,22,22,26,NA,6,NA,NA,"2019",22,1,FALSE,1,0,18,NA
"RUTW","LETE","29.76262","-93.14032","none",37,NA,NA,22,22,26,NA,6,NA,NA,"2019",26,0,TRUE,0,4,18,NA
"RUTW","LETE","29.76262","-93.14041","none",39,NA,NA,22,22,26,NA,6,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.76262","-93.14041","none",39,NA,NA,22,22,26,NA,6,NA,NA,"2019",26,0,TRUE,0,4,20,NA
"RUTW","LETE","29.76352","-93.14488","none",39,0,0,22,22,26,NA,3,NA,NA,"2019",22,1,FALSE,1,0,20,NA
"RUTW","LETE","29.76352","-93.14488","none",39,0,0,22,22,26,NA,3,NA,NA,"2019",26,0,TRUE,0,4,20,NA
"RUTW","LETE","29.76375","-93.14532","none",42,NA,NA,22,30,36,TRUE,6,1,36,"2019",22,1,FALSE,1,0,23,13
"RUTW","LETE","29.76375","-93.14532","none",42,NA,NA,22,30,36,TRUE,6,1,36,"2019",26,1,FALSE,0,4,23,13
"RUTW","LETE","29.76375","-93.14532","none",42,NA,NA,22,30,36,TRUE,6,1,36,"2019",30,1,FALSE,0,4,23,13
"RUTW","LETE","29.76375","-93.14532","none",42,NA,NA,22,30,36,TRUE,6,1,36,"2019",36,0,TRUE,0,6,23,13
"RUTW","LETE","29.76377","-93.14546","none",42,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",22,1,NA,1,0,23,NA
"RUTW","LETE","29.76377","-93.14546","none",42,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",26,1,NA,0,4,23,NA
"RUTW","LETE","29.76377","-93.14546","none",42,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",30,1,NA,0,4,23,NA
"RUTW","LETE","29.76377","-93.14546","none",42,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",36,1,NA,0,6,23,NA
"RUTW","LETE","29.76377","-93.14546","none",42,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",40,1,NA,0,4,23,NA
"RUTW","LETE","29.76381","-93.14569","none",37,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",22,1,NA,1,0,18,NA
"RUTW","LETE","29.76381","-93.14569","none",37,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",26,1,NA,0,4,18,NA
"RUTW","LETE","29.76381","-93.14569","none",37,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",30,1,NA,0,4,18,NA
"RUTW","LETE","29.76381","-93.14569","none",37,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",31,1,NA,0,1,18,NA
"RUTW","LETE","29.76381","-93.14569","none",37,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",36,1,NA,0,5,18,NA
"RUTW","LETE","29.76381","-93.14569","none",37,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",40,1,NA,0,4,18,NA
"RUTW","LETE","29.76383","-93.14576","none",41,NA,NA,22,22,26,NA,4,NA,NA,"2019",22,1,FALSE,1,0,22,NA
"RUTW","LETE","29.76383","-93.14576","none",41,NA,NA,22,22,26,NA,4,NA,NA,"2019",26,0,TRUE,0,4,22,NA
"RUTW","LETE","29.76386","-93.1458","none",40,NA,NA,22,26,30,NA,0,NA,NA,"2019",22,1,FALSE,1,0,21,NA
"RUTW","LETE","29.76386","-93.1458","none",40,NA,NA,22,26,30,NA,0,NA,NA,"2019",26,1,FALSE,0,4,21,NA
"RUTW","LETE","29.76386","-93.1458","none",40,NA,NA,22,26,30,NA,0,NA,NA,"2019",30,0,TRUE,0,4,21,NA
"RUTW","LETE","29.76404","-93.14674","none",37,NA,NA,22,26,30,NA,0,NA,NA,"2019",22,1,FALSE,1,0,18,NA
"RUTW","LETE","29.76404","-93.14674","none",37,NA,NA,22,26,30,NA,0,NA,NA,"2019",26,1,FALSE,0,4,18,NA
"RUTW","LETE","29.76404","-93.14674","none",37,NA,NA,22,26,30,NA,0,NA,NA,"2019",30,0,TRUE,0,4,18,NA
"RUTW","LETE","29.76409","-93.14695","none",37,NA,NA,22,26,30,NA,6,NA,NA,"2019",22,1,FALSE,1,0,18,NA
"RUTW","LETE","29.76409","-93.14695","none",37,NA,NA,22,26,30,NA,6,NA,NA,"2019",26,1,FALSE,0,4,18,NA
"RUTW","LETE","29.76409","-93.14695","none",37,NA,NA,22,26,30,NA,6,NA,NA,"2019",30,0,TRUE,0,4,18,NA
"RUTW","LETE","29.76433","-93.14821","none",40,NA,NA,22,26,30,NA,2,NA,NA,"2019",22,1,FALSE,1,0,21,NA
"RUTW","LETE","29.76433","-93.14821","none",40,NA,NA,22,26,30,NA,2,NA,NA,"2019",26,1,FALSE,0,4,21,NA
